study_hours,attendance,assignment_score,previous_exam_score,result
9.868869366005173,6.9361300875165455,28.50951686938471,47.60504021990997,PASS
7.722447692966574,10.077800137742665,17.33735952947548,66.36711653626482,NEED IMPROVEMENT
1.987156815341724,1.8221825651549728,89.67654246264252,93.6829739324758,NEED IMPROVEMENT
0.05522117123602399,9.44429607559284,8.023374566164222,73.25720972102503,AT RISK
8.154614284548341,68.30067734163569,52.451138957025464,21.494037859075675,PASS
7.068573438476172,7.118864846022898,41.03968269896615,3.1183135061284672,AT RISK
7.2900716804098735,31.89756302937613,98.23786169086064,26.22640442998251,PASS
7.712703466859457,84.48753109694546,11.203890216805235,59.507793070025485,PASS
0.7404465173409036,2.3271935735825866,39.785559904574164,5.1425813484250344,AT RISK
3.5846572854427263,81.44684825889358,96.94704332753689,49.636624720123635,PASS
1.1586905952512971,28.185477477339994,86.55071258939803,59.68428489168892,AT RISK
8.631034258755935,11.816482762165625,81.707207094928,33.424389081696084,PASS
6.232981268275579,69.67371653641507,25.790282704493983,77.09122037458219,PASS
3.308980248526492,62.8942846779884,17.088758739006582,10.65982531337718,AT RISK
0.6355835028602363,87.74720135270529,66.8643219924431,7.513778173580876,AT RISK
3.109823217156622,73.50710438038858,92.93759891275857,72.81887562036033,PASS
3.2518332202674705,80.34809303848486,55.67628930139298,49.549131620619846,NEED IMPROVEMENT
7.29606178338064,28.203457257130648,57.161268946989985,68.84023964277361,PASS
6.3755747135521315,17.743954377972283,27.997909366028416,43.48273386037462,NEED IMPROVEMENT
8.872127425763265,75.06147516408583,76.94929331919369,24.640203323910683,PASS
4.722149251619493,80.6834739267264,18.704374855752338,81.91023176741997,PASS
1.195942459383017,99.05051420006733,32.367923640424365,79.94158789689793,NEED IMPROVEMENT
7.13244787222995,41.26176769114265,42.54364386164168,69.46964708544267,PASS
7.607850486168974,37.201808579278314,50.7610378684455,27.21451372299627,NEED IMPROVEMENT
5.612771975694963,77.64129607419969,24.240973241508023,59.023066686908706,PASS
7.70967179954561,34.08035402530179,11.483682473920354,36.09738969400268,NEED IMPROVEMENT
4.937955963643907,93.07573256035647,61.06200424416326,9.158207332663416,NEED IMPROVEMENT
5.227328293819941,85.84127518430118,28.863055324025577,91.73135754622427,PASS
4.275410183585496,42.89940273750184,58.123822142261226,13.68186309189614,AT RISK
0.2541912674409519,75.08710677914974,15.436271527420232,95.02373538208025,NEED IMPROVEMENT
1.0789142699330445,75.45428740846823,48.114010185481746,44.600577295795574,NEED IMPROVEMENT
0.3142918568673425,10.31238688359326,53.258943255158584,18.513292883861965,AT RISK
6.364104112637804,90.25529066795667,5.182353682242691,54.190094737835814,PASS
3.143559810763267,50.525237244785714,33.660427819392055,87.29458358764083,NEED IMPROVEMENT
5.085706911647028,82.64574661077417,13.441467693897424,73.22248864095612,PASS
9.07566473926093,32.00496010306117,6.337497047276774,80.65611478614497,PASS
2.4929222914887497,89.55232284962005,98.99602323899452,65.87833667107174,PASS
4.103829230356297,38.92016787341631,32.235384497472296,69.22765645178525,NEED IMPROVEMENT
7.555511385430487,1.083765148029836,80.98744458546349,84.91956515653193,PASS
2.2879816549162246,90.53819764192636,25.464065476376383,24.966800885918595,NEED IMPROVEMENT
0.7697990982879299,9.128667678613356,68.15027222239293,48.942496364314046,AT RISK
2.8975145291376805,31.93136375904149,76.02278598896865,22.120944181960223,AT RISK
1.6122128725400442,95.0061967050805,59.56387406078443,98.7668007996647,PASS
9.29697652342573,95.06071469375561,47.15761885501584,94.40593396866133,PASS
8.08120379564417,57.34378881232861,41.18409141472685,3.94268113685059,NEED IMPROVEMENT
6.334037565104235,63.183721216979926,34.88682665429953,70.55751725156884,PASS
8.714605901877178,44.84455219783198,92.95291442478259,92.52483174156659,PASS
8.036720768991145,29.321077169806454,83.06194077877291,18.057534512733355,PASS
1.8657005888603584,32.8664545369916,96.50269106665125,56.79452305526295,NEED IMPROVEMENT
8.925589984899778,67.25184560770384,12.429722348554472,91.54882975880419,PASS
5.393422419156507,75.237452943768,73.08674752036443,3.394597858579884,NEED IMPROVEMENT
8.074401551640625,79.15790437258485,93.83404568210378,69.742026724684,PASS
8.960912999234932,78.96181427945538,18.123306616566015,29.734900737255078,PASS
3.1800347497186388,9.120610304869036,6.6496267366777495,92.43961953765304,AT RISK
1.1005192452767676,49.442030470258146,74.11206492900591,97.10582451653677,NEED IMPROVEMENT
2.279351625419417,5.755876001664428,57.44731131799119,94.42664891134339,NEED IMPROVEMENT
4.271077886262563,54.95288823237355,84.1828776758272,47.42142166574638,NEED IMPROVEMENT
8.18014765922493,44.1530501373377,13.97723766262895,86.20426509893134,PASS
8.607305832563434,88.77041827582998,79.52673118598902,84.45493985350704,PASS
0.06952130531190703,35.09150125520787,20.162732004774455,31.910047324325564,AT RISK
5.107473025775658,11.706701642760587,16.36559428657045,82.89154741506773,NEED IMPROVEMENT
4.17411003148779,14.299168205283586,16.426579793099293,3.700763471549262,AT RISK
2.2210781047073027,76.15106317174723,81.45747202313821,59.6269878482053,NEED IMPROVEMENT
1.198653673336828,61.82180633162611,66.51972206962002,23.000883728770305,AT RISK
3.3761517140362796,10.112267612279025,52.30654247691193,12.056688577727881,AT RISK
9.429097039125192,8.410680611499743,35.88304841235025,7.695320162920916,NEED IMPROVEMENT
3.2320293202075523,70.096913145912,87.72005408131082,69.62887758781397,PASS
5.187906217433661,7.276300636419353,39.244510742263536,33.98749637680661,AT RISK
7.030189588951778,82.18600592903562,81.65994394715771,72.47667715287615,PASS
3.63629602379294,70.62422271564962,43.91349085702184,6.535634079894237,NEED IMPROVEMENT
9.717820827209607,8.134878064189976,37.69444294249076,31.529033783061035,NEED IMPROVEMENT
9.624472949421111,8.483771408519193,46.26797856696064,53.949129237533725,PASS
2.5178229582536416,98.66395785011754,30.13778741641421,79.07231648389636,PASS
4.972485058923855,37.427079575612034,74.76093801762511,31.875250293206992,NEED IMPROVEMENT
3.0087830981676964,37.06421470668909,50.27203900924791,62.58913764370091,NEED IMPROVEMENT
2.848404943774676,81.27995672575025,23.22126951468173,88.5977748236187,NEED IMPROVEMENT
0.36886947354532795,94.72485773838586,89.95745732745685,61.58631881823046,NEED IMPROVEMENT
6.095643339798968,98.6001063822871,38.38912213732114,23.295947475363377,PASS
5.026790232288615,75.33781852589416,54.35528611139886,2.440078155653802,NEED IMPROVEMENT
0.5147875124998935,37.62595855309158,90.6472110964547,87.00988739009298,NEED IMPROVEMENT
2.7864646423661146,8.350071669866876,62.42379959139921,2.126941085038714,AT RISK
9.082658859666537,77.71469159274368,11.689804070836407,87.47016726841994,PASS
2.395618906669724,55.840424973580504,93.98321236134751,52.8937134027212,NEED IMPROVEMENT
1.448948720912231,42.42220092469763,62.770805307141785,93.90676985128962,NEED IMPROVEMENT
4.89452760277563,90.6354385094736,33.49056146570861,79.87832357736654,PASS
9.856504541106007,11.119748230615134,13.927207266338726,99.79341105333374,PASS
2.4205527151150044,49.262510429085914,79.4025189270296,35.071181545171015,NEED IMPROVEMENT
6.721355474058786,1.1353644767419069,62.00727559285135,76.71882889311269,NEED IMPROVEMENT
7.616196153287175,46.86606419941263,53.34610919763215,40.193091360924214,PASS
2.3763754399239967,5.630327568183735,89.38925830509577,47.98756203039088,AT RISK
7.282163486118596,11.881791626807193,78.85972112245308,62.75054632183701,PASS
3.677831327192532,11.752624677710488,15.167487973275119,87.36771141863387,NEED IMPROVEMENT
6.3230583059357945,64.92103021160635,31.172206779554823,98.40834691992951,PASS
6.335297107608947,74.60448792654233,24.848913981446575,76.82734138645182,PASS
5.357746840747585,58.336876509715964,74.3946292572677,41.77667821673337,PASS
0.902897700544083,96.21725484745419,3.353243473577938,42.13570022770702,AT RISK
8.35302495589238,37.48705795237041,56.98896848713165,73.75823015888915,PASS
3.2078006497173583,28.571208628186074,76.24586857406905,23.877714576830233,AT RISK
1.8651851039985423,86.85991281894603,87.67656367617495,11.047411313139467,NEED IMPROVEMENT
0.40775141554763916,22.359583851945263,34.20817487159075,35.462215764077655,AT RISK
5.908929431882418,96.32225394406113,82.12573046720128,28.723899165408174,PASS
6.775643618422825,1.2154474689816341,11.063173695520723,29.630812045599008,AT RISK
0.16587828927856152,96.98788267076391,84.64522917345182,23.360775104990992,NEED IMPROVEMENT
5.12093058299281,4.315991195057611,12.748866233198243,4.209318963636188,AT RISK
2.2649577519793795,89.11431136980711,39.72872905603673,1.787393473341381,AT RISK
6.451727904094499,52.77011090862999,79.72953657795536,98.77223897360315,PASS
1.7436642900499144,99.29647961193004,14.991742734877377,42.77731337358623,NEED IMPROVEMENT
6.90937738102466,7.379656473539886,22.92513952326415,38.432664715968166,NEED IMPROVEMENT
3.867353463005374,55.38542844013208,72.22525683930662,67.96472826930699,PASS
9.367299887367345,96.9302535619099,72.00365365460743,21.825388786506416,PASS
1.3752094414599325,52.30978441701488,64.11476328852973,94.99611839502253,NEED IMPROVEMENT
3.410663510502585,62.93986381352625,69.39484444671,78.6345014415552,PASS
1.1347352124058907,69.57486889846172,54.27244433475962,8.94110023122595,AT RISK
9.246936182785628,45.454106476777326,25.179905890695274,41.75807757849284,PASS
8.77339353380981,62.75580800840635,34.56959935039195,87.91183075621647,PASS
2.579416277151556,58.43143119231002,18.159771680142565,94.47320222914102,NEED IMPROVEMENT
6.59984046034179,90.11580104909889,90.84505613336283,46.74015112498697,PASS
8.172222002012159,4.5446380341457875,58.339179476612046,61.34113892107077,PASS
5.5520081159946235,28.096318959223034,40.08514167636399,16.70339460920752,AT RISK
5.296505783560065,95.04114840765587,46.20058036441327,99.11686261369765,PASS
2.418522909004517,89.02637838909163,94.72833396118153,23.16717013834434,NEED IMPROVEMENT
0.9310276780589921,45.56567527857129,15.33514031160802,94.27317741351257,AT RISK
8.972157579533267,62.013259780153675,58.62298320167972,64.96466489923685,PASS
9.004180571633304,27.738118298113267,50.5888678884466,60.773679487885914,PASS
6.33101457273268,18.81211597237613,61.14542354346478,51.26885110165086,NEED IMPROVEMENT
3.390297910487007,46.36984049399822,1.8110183820840509,23.06698117177587,AT RISK
3.492095746126609,35.33522280260528,87.21239089441515,17.652803200550828,NEED IMPROVEMENT
7.259556788702394,58.365611185087204,93.21182824836124,22.048620907017536,PASS
8.971102599525771,7.773463696498483,56.51331835892089,18.643826214425452,NEED IMPROVEMENT
8.870864242651173,97.43948076661665,69.66508238768922,77.95844735667534,PASS
7.798755458576238,98.62107444796028,92.24993811772957,35.01252591667301,PASS
6.420316461542877,69.81617140197451,70.72386343133986,5.784267656339637,NEED IMPROVEMENT
0.8413996499504883,53.60963663441204,15.253904291426135,96.91026301408114,NEED IMPROVEMENT
1.6162871409461377,30.952761628632775,57.62883601668132,88.37858849634257,NEED IMPROVEMENT
8.985541885270793,81.37950197069486,60.67150463828559,92.77522831952129,PASS
6.0642905965958995,68.47311725538793,42.4130671302386,99.49078226464353,PASS
0.09197051616629648,16.26169393448913,73.64442356247228,17.38952492194873,AT RISK
1.014715428660321,91.09271844938425,93.43670147690149,39.62420189026587,NEED IMPROVEMENT
6.635017691080558,82.2537242923169,92.55685129067763,75.82384757040913,PASS
0.05061583846218687,94.9799913291924,45.08393714041321,69.60206180537922,NEED IMPROVEMENT
1.6080805141749865,72.571950838836,11.323804584075525,15.389590633985506,AT RISK
5.487337893665861,61.34151959357899,98.48411989623345,81.58331249906178,PASS
6.918951976926932,41.82430362906189,83.88980864459342,22.444057183666068,PASS
6.519612595026006,93.27284833540132,12.466268120326685,22.38176148226231,NEED IMPROVEMENT
2.242693094605598,86.60638895004084,92.08418826173724,53.69744228934136,PASS
7.121792213475358,4.521867010618941,86.98963620621282,59.293993484170315,PASS
2.3724908749680007,2.6366974497252005,51.88380571260721,58.00862078378112,AT RISK
3.2539969815926773,37.64633668780496,59.127543574492925,9.148683739775487,AT RISK
7.464914051180242,81.0553330781833,39.90027038701302,87.74608626303804,PASS
6.496328990472147,98.72761293149445,5.476163882203133,26.560004258870606,PASS
8.49223410494178,15.041689110352818,33.519724164590095,12.951492128280417,NEED IMPROVEMENT
6.576128923003433,59.41307153521351,80.28534485980114,88.87480798689772,PASS
5.683086033354716,38.08908566310215,0.4632023004602859,95.56514982297534,NEED IMPROVEMENT
0.9367476782809248,96.99143978146031,33.34991716911442,86.21276172654507,NEED IMPROVEMENT
3.6771580305943354,84.21189231357087,39.81686935909433,80.95160747248781,PASS
2.6520236768172545,83.83287047111378,53.73956029379229,65.52419806390218,NEED IMPROVEMENT
2.4398964337908358,46.86931597949703,91.98556164127605,55.08573706091393,NEED IMPROVEMENT
9.730105547524456,41.48195023376652,34.634599436596126,8.698675991141014,PASS
3.930977246667604,27.340707193070624,34.69532018962277,40.845321307069874,AT RISK
8.920465551771134,5.6375496650927115,73.75012481097484,37.2688517012314,PASS
6.311386259972629,86.47223762550531,45.221794088980715,25.97537837603262,PASS
7.948113035416484,81.29010091300776,22.460482293998197,72.3420113688585,PASS
5.026370931051921,99.97176732861305,45.24395161326934,49.58757350787708,PASS
5.769038846263591,99.66368370739053,14.085702037979985,8.104621590764793,NEED IMPROVEMENT
4.925176938188639,55.543170560262745,17.63869865062233,22.018320194981133,NEED IMPROVEMENT
1.952429877980445,76.89874151805105,49.83677727394797,68.32587636595959,NEED IMPROVEMENT
7.224521152615053,94.47657298824281,41.89254495045479,7.613085949030019,PASS
2.807723624408558,84.96473906774115,91.48459010681,85.12069140487687,PASS
0.2431596643145384,24.734810174319765,36.23938991166331,49.51465270139743,AT RISK
6.454722959071678,45.05441353100935,58.05883502780434,48.0586577326648,PASS
1.7711067940704894,12.915941515149498,63.22642879195304,59.24077846595176,AT RISK
9.404585843529143,95.40510272587224,1.3094456588333636,82.46809659251491,PASS
9.539285770025874,60.617463445088006,66.35373720167107,34.780920790219305,PASS
9.148643902204485,22.864280550346272,17.803596686975144,67.80161525590636,PASS
3.7015870025544437,67.17006844058567,96.10703174694551,56.5731963995791,PASS
0.15456616528867428,61.81282404578958,14.866272775311295,26.70282701694213,AT RISK
9.283185625877254,35.81627180328405,41.462412372702374,87.8629986355158,PASS
4.281841483173143,11.355759219962902,8.534966807864386,79.74260216069281,NEED IMPROVEMENT
9.666548190436696,67.15731955927996,99.68742518459473,65.84518346584255,PASS
9.636199770892528,52.03077009037933,50.21950103312426,85.05817290942419,PASS
8.530094554673601,77.23183917356393,59.53850173200438,86.72942009598023,PASS
2.944488920695857,52.01635011119934,6.7076477388427485,70.83629767150347,NEED IMPROVEMENT
3.8509772860192526,85.21815003185401,74.99604703991778,83.7013328363672,PASS
8.511366715168569,55.190683877448556,20.990559309558577,69.74714616692836,PASS
3.1692200515627764,56.093797153538624,89.80542894407138,68.01407717603004,PASS
1.6949274668609249,87.66536026583451,20.513964048200716,61.86113782151843,NEED IMPROVEMENT
5.568012624583502,40.3482866212397,19.068772066366655,75.27166395576413,NEED IMPROVEMENT
9.36154774160781,13.401522845064074,3.654966784809488,15.86051052930737,NEED IMPROVEMENT
6.96029796674973,2.8782676313338973,47.206694510999924,88.08707591989284,PASS
5.700611700893649,75.5137255673619,56.48411332626164,87.1843527745232,PASS
0.9717649377076854,62.03095513534647,6.570863942835237,2.9247283034559146,AT RISK
6.150072266991698,70.40797680992236,77.55276166950105,82.58167505647627,PASS
9.900538501042632,21.296416150891073,45.32888347480276,12.886986747344519,NEED IMPROVEMENT
1.4008401523652403,13.637147558676975,52.439026932758004,33.51188542591419,AT RISK
5.183296523637368,1.4544665667881929,44.07627469382282,74.35082562916078,NEED IMPROVEMENT
8.773730719279554,35.058755880659696,40.0763060875326,16.07598960483082,NEED IMPROVEMENT
7.407686177542044,58.991768685463306,55.96403313082179,81.79670241190622,PASS
6.97015740995268,39.22440450997323,15.52402459307125,83.21341779577419,PASS
7.024840839871093,43.747492202372904,18.19281304952711,50.746773376083624,NEED IMPROVEMENT
3.5949115121975517,90.41586944937484,86.17856210135173,0.638587171683358,NEED IMPROVEMENT
2.9359184426449336,34.82554670233004,94.61154621336327,28.703813317491278,NEED IMPROVEMENT
8.093611554785136,51.39894891598108,37.330931627975296,61.69269183757422,PASS
8.101133946791808,78.3653012741143,27.074467314355378,98.11861780274235,PASS
8.670723185801037,39.65427823212701,64.39995432390158,63.18135270166684,PASS
9.132405525564714,62.20867002278735,40.87341710980964,25.98035810641598,PASS
5.113423988609378,86.23637087467452,2.538635566034486,63.40057030996113,PASS
5.015162946871996,94.9520623657642,15.615259736619036,53.99853797158555,PASS
7.9829517896677515,14.707348092903793,71.59722288473975,77.98453951511436,PASS
6.4996393077776515,92.65876251614944,65.89239419101514,10.698063882695841,PASS
7.019668772577034,49.21162930795382,2.709599250348349,76.1027902502028,PASS
7.95792669436101,25.824438829895836,22.197216193294945,54.12665786761103,NEED IMPROVEMENT
8.900053418175663,45.913575623826134,23.10747965880714,96.29920038589947,PASS
3.379951568515358,98.0032575285477,67.18927435987284,34.187216603868606,NEED IMPROVEMENT
3.75582952639944,49.26180939928696,1.9710537754364155,63.26218931339481,NEED IMPROVEMENT
0.93981939840869,32.875161028750824,10.410858198457385,93.20281055100175,AT RISK
5.78280140996174,63.34008543167258,79.99160853731894,10.250972799067926,NEED IMPROVEMENT
0.35942273796742086,24.014561877819308,17.85446620543336,93.72284872364511,AT RISK
4.655980181324601,7.586332810866391,65.27461078518748,68.78857223008133,NEED IMPROVEMENT
5.426446347075766,12.887972191064922,23.81827810467265,6.78370591051719,AT RISK
2.865412521282844,12.804583895777244,9.944139275934516,30.096356694681624,AT RISK
5.9083326056901075,15.190269351229436,24.317219099945408,70.81720886452815,NEED IMPROVEMENT
0.3050024993904943,13.882717264941014,72.22669318556592,6.73506014687717,AT RISK
0.37348188749214417,64.08747448032146,85.56964681062857,58.217046017627325,NEED IMPROVEMENT
8.226005606596583,18.188008439914483,83.02198645669915,34.588305695295674,PASS
3.601906414112629,34.56672833238632,39.71835296184548,62.091551776747714,NEED IMPROVEMENT
1.2706051265188478,89.67884099060119,66.80851365706462,4.5742033812512854,AT RISK
5.222432600548044,47.39616402628724,20.498429541582098,87.15368061523763,PASS
7.699935530986108,66.75577385210272,29.314773026101328,97.3488969177397,PASS
2.1582102749684315,17.231987120162984,89.63358185211197,96.88778552856915,NEED IMPROVEMENT
6.228904758190002,19.228901880867078,1.3001923510736035,74.96518317429248,NEED IMPROVEMENT
0.85347464993768,4.086861626647886,8.550853085446807,13.008624013063198,AT RISK
